Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
17467184282,"Feb 21, 2026, 2:16:29 AM",Evening Ride,Ride,,1235,3.50,158.0,3,false,,,activities/18564361215.fit.gz,,9.0,1235.0,999.0,3506.9,11.433,3.51,16.0,23.0,209.2,232.8,8.6,-0.3,,,,,158.0,120.0,,,176.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17445280665,"Feb 18, 2026, 11:35:58 PM",Afternoon Ride,Ride,,2010,8.31,144.0,9,false,,,activities/18542388658.fit.gz,,9.0,2010.0,1792.0,8315.9,13.333,4.641,72.0,36.0,157.8,196.4,38.5,0.4,,,,,144.0,126.0,,,321.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.137,770.5,,,,,0.0,,,,,,,,,,,,,,,,""
17434615302,"Feb 18, 2026, 12:24:48 AM",Evening Run,Run,,2889,7.09,165.0,37,false,,ASICS gel-kayano 32,activities/18531700214.fit.gz,,,2889.0,2618.0,7096.0,7.08,2.71,79.0,72.0,166.0,202.8,37.0,0.1,,,80.0,78.0,165.0,142.0,,322.0,579.0,,,37.0,843122.0,,,,,,,,322.0,2890.0,,,0.0,,1.0,7375.4,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.456,2479.4,,,,6816.0,0.0,,470.0,242.0,2.817,,,,,,,,,,,,""
17433924675,"Feb 17, 2026, 11:41:50 PM",Afternoon E-Bike Ride,E-Bike Ride,,1401,8.29,121.0,2,false,,,activities/18531010782.fit.gz,,9.0,1401.0,1305.0,8289.3,19.48,6.352,44.0,25.0,166.6,193.6,9.6,0.2,,,,,121.0,88.0,,,100.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.917,412.3,,,,,0.0,,,,,,,,,,,,,,,,""
17423389624,"Feb 17, 2026, 3:40:23 AM",Night Weight Training,Weight Training,,1831,0,173.0,22,false,,,activities/18520428920.fit.gz,,,1831.0,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,173.0,132.0,,,315.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,622.0,,,,,,,,,,""
17422638099,"Feb 16, 2026, 11:54:29 PM",Afternoon E-Bike Ride,E-Bike Ride,,3386,12.66,139.0,6,false,,,activities/18519672676.fit.gz,,9.0,3386.0,2193.0,12662.3,10.54,5.774,113.0,82.0,160.8,194.0,46.8,0.2,,,,,139.0,105.0,,,285.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17411384868,"Feb 15, 2026, 10:20:53 PM",Afternoon Tennis,Workout,,4570,2.70,177.0,19,false,,,activities/18508376967.fit.gz,,,4570.0,3267.0,2699.0,2.3,0.826,0.0,0.0,179.7,179.9,1.9,0.0,,,111.0,57.0,177.0,124.0,,,608.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591,2699.0,,,,4856.0,0.0,,,,,,4856.0,,,,,,,,,,""
17397947951,"Feb 14, 2026, 5:29:35 PM",Lunch Swim,Swim,,3076,"1,925",211.0,97,false,,,activities/18494838304.fit.gz,,,3076.0,2531.0,1925.0,1.1,0.761,0.0,0.0,0.0,0.0,0.0,0.0,,,,,211.0,152.0,,,590.0,,,97.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,0.0,,,,,0.0,25.0,,,,,,,,,,,,,,,""
17380540687,"Feb 13, 2026, 3:37:19 AM",Night Weight Training,Weight Training,,2505,0,167.0,10,false,,,activities/18477329152.fit.gz,,,2505.0,2505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,167.0,117.0,,,333.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,784.0,,,,,,,,,,""
17379510572,"Feb 12, 2026, 11:53:24 PM",Yooyee part II,Ride,"",2959,6.59,147.0,10,false,,,activities/18476292470.fit.gz,,9.0,2959.0,1236.0,6593.4,8.12,5.334,72.0,99.0,93.2,212.8,34.3,-1.6,,,,,147.0,133.0,,,232.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.228,1005.5,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/99639b8e-dfd8-4a79-a7ad-ebc005a7463b.jpg
17368553020,"Feb 11, 2026, 11:22:33 PM",Afternoon Ride,Ride,,1879,8.51,133.0,6,false,,,activities/18465337413.fit.gz,,9.0,1879.0,1767.0,8515.9,13.517,4.819,75.0,75.0,190.4,219.6,47.1,0.0,,,,,133.0,117.0,,,250.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.532,52.7,,,,,0.0,,,,,,,,,,,,,,,,""
17357715457,"Feb 11, 2026, 12:25:14 AM",Evening Run,Run,🫡[strava://athletes/20397813/11]Brad Swiney ,3226,8.20,166.0,31,false,,ASICS gel-kayano 32,activities/18454444250.fit.gz,,,3226.0,2959.0,8199.7,5.36,2.771,141.0,123.0,166.6,241.8,48.1,0.3,,,117.0,78.0,166.0,140.0,,345.0,636.0,,,31.0,1021446.0,,,,,,,,355.0,3227.0,0.0,,0.0,,1.0,8846.0,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.542,2948.8,,,,7752.0,0.0,,638.0,267.0,2.99,,,0.0,0.0,,,,0.0,,,,""
17357150611,"Feb 10, 2026, 11:36:43 PM",Afternoon Ride,Ride,,1795,7.62,144.0,6,false,,,activities/18453881451.fit.gz,,9.0,1795.0,1502.0,7628.1,7.95,5.079,206.0,109.0,86.0,204.6,49.6,1.3,,,,,144.0,120.0,,,247.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,28.0,,,,,0.0,,,,,,,,,,,,,,,,""
17346592821,"Feb 10, 2026, 3:38:17 AM",Night Weight Training,Weight Training,,1983,0,171.0,16,false,,,activities/18443287537.fit.gz,,,1983.0,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.0,121.0,,,283.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,662.0,,,,,,,,,,""
17345369559,"Feb 9, 2026, 11:33:08 PM",Afternoon Ride,Ride,,3022,7.64,122.0,4,false,,,activities/18442063828.fit.gz,,9.0,3022.0,1716.0,7643.4,9.087,4.454,89.0,48.0,147.4,201.4,37.5,0.4,,,,,122.0,105.0,,,204.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.529,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17323803353,"Feb 8, 2026, 2:11:37 AM",Evening Ride,Ride,,607,2.09,118.0,0,false,,,activities/18420277996.fit.gz,,9.0,607.0,484.0,2091.3,7.28,4.321,31.0,10.0,168.8,192.0,7.8,1.0,,,,,118.0,87.0,,,50.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.445,42.7,,,,,0.0,,,,,,,,,,,,,,,,""
17301349964,"Feb 5, 2026, 11:53:03 PM",Afternoon E-Bike Ride,E-Bike Ride,,1180,6.92,140.0,2,false,,,activities/18397586365.fit.gz,,9.0,1180.0,1074.0,6922.5,12.622,6.446,93.0,41.0,158.4,224.6,35.7,0.8,,,,,140.0,95.0,,,101.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.867,74.0,,,,,0.0,,,,,,,,,,,,,,,,""
17291493535,"Feb 5, 2026, 3:49:11 AM",Night Weight Training,Weight Training,,2429,0,162.0,11,false,,,activities/18387649674.fit.gz,,,2429.0,2429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,117.0,,,321.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,764.0,,,,,,,,,,""
17290331906,"Feb 4, 2026, 11:33:01 PM",Afternoon Ride,Ride,,2223,8.12,138.0,6,false,,,activities/18386475403.fit.gz,,9.0,2223.0,1987.0,8122.3,12.686,4.088,94.0,33.0,139.0,215.0,49.0,0.8,,,,,138.0,113.0,,,266.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.654,59.1,,,,,0.0,,,,,,,,,,,,,,,,""
17278791063,"Feb 4, 2026, 12:24:38 AM",Evening Run,Run,,3345,8.21,160.0,28,false,,ASICS gel-kayano 32,activities/18374867330.fit.gz,,,3345.0,3089.0,8209.0,4.88,2.657,285.0,229.0,145.0,248.0,49.0,0.7,,,82.0,78.0,160.0,138.0,,351.0,646.0,,,28.0,1086285.0,,,,,,,,394.0,3346.0,,,0.0,,1.0,9584.6,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.454,2947.8,,,,7990.0,0.0,,815.0,296.0,3.103,,,,,,,,,,,,""
17278188267,"Feb 3, 2026, 11:29:35 PM",Afternoon Ride,Ride,,2121,8.00,143.0,7,false,,,activities/18374264683.fit.gz,,9.0,2121.0,1874.0,8005.8,8.483,4.272,144.0,82.0,147.4,220.8,44.2,0.8,,,,,143.0,116.0,,,275.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.775,69.3,,,,,0.0,,,,,,,,,,,,,,,,""
17267664347,"Feb 3, 2026, 3:24:30 AM",Night Weight Training,Weight Training,,1893,0,163.0,10,false,,,activities/18363683151.fit.gz,,,1893.0,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,163.0,121.0,,,277.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,684.0,,,,,,,,,,""
17266358778,"Feb 2, 2026, 11:36:16 PM",Afternoon Ride,Ride,,1862,7.60,132.0,5,false,,,activities/18362362167.fit.gz,,9.0,1862.0,1669.0,7602.3,12.573,4.555,113.0,71.0,145.6,195.6,44.0,0.6,,,,,132.0,114.0,,,233.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.083,57.7,,,,,0.0,,,,,,,,,,,,,,,,""
17254535514,"Feb 1, 2026, 8:25:24 PM",Afternoon Tennis,Workout,Played at XS today. Very legit facility. ,2408,0.24,149.0,10,false,,,activities/18350457656.fit.gz,,,2408.0,2408.0,244.7,1.323,0.102,0.0,0.0,0.0,0.0,0.0,0.0,,,116.0,58.0,149.0,126.0,,,367.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.0,,,,1562.0,0.0,,,,,,1562.0,0.0,0.0,,,,0.0,,,,media/1d005741-23c2-4901-9274-a006887387f7.jpg
17246095918,"Jan 31, 2026, 10:19:50 PM",The sport house,Workout,Lights are a bit dim and the net is a bit low. Only for our courts but like why ,3490,0.54,173.0,30,false,,,activities/18341922149.fit.gz,,,3490.0,3490.0,546.5,3.267,0.157,0.0,0.0,0.0,0.0,0.0,0.0,,,108.0,57.0,173.0,133.0,,,580.0,,,30.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,0.0,,,,3842.0,0.0,,,,,,3842.0,0.0,0.0,,,,0.0,,,,""
17212958403,"Jan 29, 2026, 3:42:28 AM",Night Weight Training,Weight Training,,2501,0,206.0,40,false,,,activities/18308495762.fit.gz,,,2501.0,2501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,206.0,145.0,,,515.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,766.0,,,,,,,,,,""
17211393552,"Jan 28, 2026, 10:31:47 PM",Afternoon Ride,Ride,,2085,7.82,152.0,10,false,,,activities/18306932619.fit.gz,,9.0,2085.0,1886.0,7828.0,12.184,4.151,57.0,29.0,161.0,198.4,31.7,0.4,,,,,152.0,123.0,,,315.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.754,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17200787285,"Jan 28, 2026, 12:29:25 AM",Evening Run,Run,,2766,8.21,180.0,76,false,,ASICS gel-kayano 32,activities/18296269017.fit.gz,,,2766.0,2704.0,8211.6,4.18,3.037,133.0,71.0,130.8,195.4,41.4,0.7,,,84.0,79.0,180.0,156.0,,355.0,654.0,,,76.0,959956.0,,,,,,,,354.0,2767.0,,,0.0,,1.0,8668.0,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.969,5770.0,,,,7094.0,0.0,,544.0,266.0,3.206,,,,,,,,,,,,""
17189810966,"Jan 27, 2026, 3:43:08 AM",Night Weight Training,Weight Training,,1922,0,168.0,13,false,,,activities/18285231521.fit.gz,,,1922.0,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,168.0,125.0,,,300.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,792.0,,,,,,,,,,""
17188505216,"Jan 26, 2026, 11:28:19 PM",Afternoon E-Bike Ride,E-Bike Ride,,1896,7.12,103.0,2,false,,,activities/18283925639.fit.gz,,9.0,1896.0,1616.0,7122.9,14.4,4.408,92.0,41.0,137.4,191.2,10.0,0.7,,,,,103.0,74.0,,,84.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.757,124.6,,,,,0.0,,,,,,,,,,,,,,,,""
17165956796,"Jan 24, 2026, 5:52:23 PM",Slopes - A day skiing at Big Sky Resort,Alpine Ski,Getting peer pressured by [strava://athletes/88348816/15]William Hammond  into doing my first black diamond ,18190,32.72,,,false,,,activities/18261132028.fit.gz,,,18190.0,7246.0,32719.2,15.76,4.515,21.2,5220.5,2190.0,2979.6,27.1,-0.8,,,,,,,,,,,,,,13,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.799,753.6,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/6f4e4def-1c5d-456e-ab35-a9a3a92307ee.mp4|media/531fc5a7-3455-42c2-97d6-8206bafc4244.mp4|media/fc945477-84de-4613-ae35-5d40bc994cad.jpg|media/cff99e99-8a42-4ef7-8dff-d468ec85f129.jpg|media/5a57b4eb-cadf-4e73-8c3f-244265dc1c37.mp4|media/2c507edf-97cd-4de5-a8c5-39ac15d9103c.jpg
17155139845,"Jan 23, 2026, 5:10:07 PM",Slopes - A day snowboarding at Big Sky Resort,Snowboard,"",23944,26.30,,,false,,,activities/18250224283.fit.gz,,,23944.0,10811.0,26308.6,9.98,2.434,81.6,3387.8,2189.9,2804.6,24.4,-0.8,,,,,,,,,,,,,,11,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099,2994.2,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/9c18c8b3-7c86-44da-9b6e-08b79b77a30f.jpg|media/f1811d56-5982-4f89-8900-cce74580bcd7.jpg|media/ba9a9540-ab86-47f3-b004-f317d7c0abdb.jpg|media/a0b9c94c-3507-49b9-8a9d-b2ca6ce849f7.jpg|media/2880d17a-b5ca-4476-8bd2-629091548a9d.jpg|media/8919edfc-2426-4dec-9bb2-c41a3d5fa57e.jpg
17144535201,"Jan 22, 2026, 5:56:01 PM",Morning Snowboard,Snowboard,,19251,26.51,170.0,43,false,,,activities/18239565548.fit.gz,,,19251.0,9511.0,26514.9,10.58,2.788,95.8,3642.0,2188.0,2762.2,49.1,-0.4,,,,,170.0,118.0,,,1944.0,,,43.0,,11,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.377,1076.9,,,,,0.0,,,,,,,,,,,,,,,,""
17144510882,"Jan 22, 2026, 4:58:48 PM",Slopes - A day snowboarding at Big Sky Resort,Snowboard,"",22687,25.07,,,false,,,activities/18239541430.fit.gz,,,22687.0,9003.0,25073.3,10.7,2.785,16.7,3456.8,2188.2,2756.2,45.0,-0.5,,,,,,,,,,,,,,9,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.105,1126.3,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/350df01c-22b4-4fb4-ac4f-3fc410076404.jpg|media/f291183a-e0fe-4d15-a390-142082addfb5.jpg|media/dce9eafc-6822-4003-b110-e9b6a0eca4d1.jpg|media/3302b3fe-b75d-45d5-9bc6-6e5db8d58ba5.jpg|media/eadd8f52-2332-409e-aaf3-0268f46e3ea6.jpg|media/d3b68274-36f5-45b4-a073-98fa6e9a73c3.mp4
17122882253,"Jan 21, 2026, 1:26:43 AM",Restaurant name gone wild,Run,Gl to anyone who works there ,2842,6.69,159.0,22,false,,ASICS gel-kayano 32,activities/18217753150.fit.gz,,,2842.0,2189.0,6697.2,5.16,3.059,100.0,51.0,-12.0,67.6,43.1,0.7,,,118.0,77.0,159.0,136.0,,368.0,521.0,,,22.0,808460.0,,,,,,,,349.0,2843.0,0.0,,0.0,,1.0,7254.9,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.357,278.6,,,,5700.0,0.0,,542.0,262.0,3.314,,,0.0,0.0,,,,,,,,media/ddedacdd-31ff-453e-98bd-a7f8732418c0.jpg|media/e5e57c70-9e82-492c-9b92-980afcb8bcbe.jpg|media/f6ddf63c-b9f4-4655-90e3-83a0d822cde2.jpg
17122490530,"Jan 21, 2026, 12:46:44 AM",Afternoon Weight Training,Weight Training,,1617,0,132.0,2,false,,,activities/18217363204.fit.gz,,,1617.0,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132.0,83.0,,,108.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,294.0,,,,,,,,,,""
17106362753,"Jan 19, 2026, 5:37:02 PM",Morning Weight Training,Weight Training,,1399,0,112.0,2,false,,,activities/18201153126.fit.gz,,,1399.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,112.0,83.0,,,86.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,244.0,,,,,,,,,,""
17076031210,"Jan 17, 2026, 2:15:11 AM",Evening E-Bike Ride,E-Bike Ride,,1322,7.68,116.0,3,false,,,activities/18170446799.fit.gz,,9.0,1322.0,1235.0,7687.6,10.02,6.225,63.0,50.0,179.4,199.8,21.7,0.2,,,,,116.0,100.0,,,125.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.815,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17064520678,"Jan 15, 2026, 11:42:55 PM",Afternoon Run,Run,,1806,5.35,178.0,67,false,,ASICS gel-kayano 32,activities/18158827025.fit.gz,,,1806.0,1756.0,5351.6,4.28,3.048,61.0,78.0,179.4,212.0,47.6,-0.3,,,118.0,79.0,178.0,161.0,,380.0,436.0,,,67.0,669013.0,,,,,,,,380.0,1807.0,,,0.0,,1.0,5565.0,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.963,1151.0,,,,4606.0,0.0,,410.0,286.0,3.169,,,,,,,,,,,,""
17041988630,"Jan 14, 2026, 12:44:04 AM",Evening Run,Run,,2440,8.15,182.0,107,false,,ASICS gel-kayano 32,activities/18136127352.fit.gz,,,2440.0,2428.0,8157.2,6.92,3.36,66.0,43.0,157.2,190.6,21.4,0.3,,,109.0,80.0,182.0,166.0,,392.0,623.0,,,107.0,952543.0,,,,,,,,394.0,2441.0,,,0.0,,1.0,8419.9,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,3.343,2945.7,,,,6532.0,0.0,,594.0,296.0,3.468,,,,,,,,,,,,""
17041190388,"Jan 13, 2026, 11:36:44 PM",Free Michilen star burrito,Ride,Managed to be the first 50 people in line. Thanks [strava://athletes/139177665/12]Jeffrey Tran for the info. Too bad you bailed ,1179,4.94,142.0,3,false,,,activities/18135327399.fit.gz,,9.0,1179.0,976.0,4939.0,7.88,5.06,44.0,32.0,166.2,185.6,32.9,0.4,,,,,142.0,111.0,,,147.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.189,115.2,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,media/d274d1fb-0019-41ac-82e3-3039fc9c3ef8.jpg|media/b799ddf0-e431-49a8-9f58-1b917c61b1c0.mp4
17030336373,"Jan 13, 2026, 3:18:56 AM",Night Weight Training,Weight Training,,2051,0,170.0,10,false,,,activities/18124390267.fit.gz,,,2051.0,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,119.0,,,292.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,732.0,,,,,,,,,,""
17029546480,"Jan 13, 2026, 12:54:06 AM",Evening Ride,Ride,,943,4.03,114.0,2,false,,,activities/18123591566.fit.gz,,9.0,943.0,943.0,4031.1,7.0,4.275,17.0,8.0,173.4,186.8,17.0,0.3,,,,,114.0,97.0,,,86.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.275,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17029214635,"Jan 12, 2026, 11:30:53 PM",Afternoon Ride,Ride,,1521,5.98,141.0,4,false,,,activities/18123258765.fit.gz,,9.0,1521.0,1148.0,5981.4,8.55,5.21,33.0,23.0,166.2,187.8,42.7,0.3,,,,,141.0,111.0,,,185.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.933,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17003797684,"Jan 10, 2026, 5:20:52 PM",Lunch Swim,Swim,,2820,"2,025",192.0,98,false,,,activities/18097587825.fit.gz,,,2820.0,2440.0,2025.0,1.58,0.83,0.0,0.0,0.0,0.0,0.0,0.0,,,,,192.0,151.0,,,587.0,,,98.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718,0.0,,,,,0.0,25.0,,,,,,,,,,,,,,,""
16975316720,"Jan 8, 2026, 2:56:47 AM",First Evening Tennis of 2026,Workout,Come back fell short. Lost 4-6 to [strava://athletes/88348816/15]William Hammond ,3067,1.92,176.0,21,false,,,activities/18068827132.fit.gz,,,3067.0,2357.0,1925.3,2.883,0.817,0.0,0.0,181.9,182.0,1.4,0.0,,,112.0,59.0,176.0,130.0,,,490.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628,0.0,,,,3372.0,0.0,,,,,,3372.0,0.0,0.0,,,,,,,,""
16973894524,"Jan 7, 2026, 11:13:37 PM",Afternoon Ride,Ride,,1758,8.03,137.0,4,false,,,activities/18067399119.fit.gz,,9.0,1758.0,1584.0,8037.6,9.16,5.074,53.0,32.0,163.8,186.8,29.6,0.3,,,,,137.0,107.0,,,198.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.572,46.6,,,,,0.0,,,,,,,,,,,,,,,,""
16963271083,"Jan 7, 2026, 12:24:34 AM",Evening Run,Run,Almost got run over by a car ,3197,8.13,156.0,29,false,,ASICS gel-kayano 32,activities/18056698124.fit.gz,,,3197.0,2880.0,8132.1,6.54,2.824,57.0,45.0,167.4,197.2,25.7,0.2,,,83.0,79.0,156.0,139.0,,337.0,631.0,,,29.0,973600.0,,,,,,,,330.0,3198.0,0.0,,0.0,,1.0,8350.4,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.544,2947.5,,,,7654.0,0.0,,546.0,248.0,2.899,,,0.0,0.0,,,,,,,,""
16962636144,"Jan 6, 2026, 11:34:23 PM",Afternoon E-Bike Ride,E-Bike Ride,,1561,7.99,135.0,4,false,,,activities/18056058229.fit.gz,,9.0,1561.0,1440.0,7997.9,14.917,5.554,49.0,34.0,165.0,186.4,16.7,0.2,,,,,135.0,107.0,,,170.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.124,45.0,,,,,0.0,,,,,,,,,,,,,,,,""
16952158885,"Jan 6, 2026, 3:08:53 AM",Night Weight Training,Weight Training,,1956,0,146.0,6,false,,,activities/18045474774.fit.gz,,,1956.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,146.0,110.0,,,234.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,654.0,,,,,,,,,,""
16951002351,"Jan 5, 2026, 11:27:12 PM",Afternoon E-Bike Ride,E-Bike Ride,,1814,8.84,133.0,3,false,,,activities/18044312755.fit.gz,,9.0,1814.0,1643.0,8844.0,10.46,5.383,44.0,35.0,178.2,209.2,26.7,0.1,,,,,133.0,96.0,,,154.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.875,142.5,,,,,0.0,,,,,,,,,,,,,,,,""
